Date,Open,High,Low,Close,Volume,NASDAQ,Change
22-06-2016,24.0625,24.2225,23.8375,23.887501,116876400,4404.72998,-0.09
23-06-2016,23.985001,24.0725,23.8125,24.025,128960800,4467.47998,0.137499
24-06-2016,23.227501,23.665001,23.1625,23.35,301245600,4285.700195,-0.675
27-06-2016,23.25,23.262501,22.875,23.01,181958400,4201.049805,-0.34
28-06-2016,23.225,23.415001,23.035,23.397499,161779600,4290.470215,0.387499
29-06-2016,23.4925,23.637501,23.407499,23.6,146124000,4364.740234,0.202501
30-06-2016,23.610001,23.942499,23.575001,23.9,143345600,4417.700195,0.3
01-07-2016,23.872499,24.1175,23.8325,23.9725,104106000,4437.450195,0.0725
05-07-2016,23.8475,23.85,23.615,23.747499,110820800,4410.75,-0.225001
06-07-2016,23.65,23.915001,23.592501,23.8825,123796400,4444.700195,0.135001
07-07-2016,23.924999,24.125,23.905001,23.985001,100558400,4459.580078,0.102501
08-07-2016,24.122499,24.2225,24.012501,24.17,115648400,4528.359863,0.184999
11-07-2016,24.1875,24.4125,24.182501,24.245001,95179600,4554.709961,0.075001
12-07-2016,24.2925,24.424999,24.280001,24.355,96670000,4577.609863,0.109999
13-07-2016,24.352501,24.4175,24.209999,24.217501,103568800,4565.77002,-0.137499
14-07-2016,24.3475,24.747499,24.33,24.6975,155676000,4596.490234,0.479999
15-07-2016,24.73,24.825001,24.625,24.695,120548000,4589.830078,-0.0025
18-07-2016,24.674999,25.032499,24.65,24.9575,145975600,4619.680176,0.2625
19-07-2016,24.889999,25,24.834999,24.967501,95119600,4603.279785,0.010001
20-07-2016,25,25.115,24.934999,24.99,105104000,4657.200195,0.022499
21-07-2016,24.9575,25.25,24.782499,24.8575,130808000,4647.02002,-0.1325
22-07-2016,24.815001,24.825001,24.577499,24.665001,113254800,4666.069824,-0.192499
25-07-2016,24.5625,24.709999,24.23,24.334999,161531600,4665.930176,-0.330002
26-07-2016,24.205,24.4925,24.105,24.1675,224959200,4672.109863,-0.167499
27-07-2016,26.067499,26.0875,25.6875,25.737499,369379200,4702.879883,1.569999
28-07-2016,25.7075,26.112499,25.705,26.084999,159479200,4721.410156,0.3475
29-07-2016,26.047501,26.137501,25.92,26.0525,110934800,4730.22998,-0.032499
01-08-2016,26.102501,26.5375,26.102501,26.512501,152671600,4756.040039,0.460001
02-08-2016,26.512501,26.5175,26,26.120001,135266400,4719.209961,-0.3925
03-08-2016,26.202499,26.459999,26.192499,26.4475,120810400,4734.330078,0.327499
04-08-2016,26.395,26.5,26.32,26.467501,109634800,4743.810059,0.020001
05-08-2016,26.567499,26.9125,26.545,26.870001,162213600,4791.209961,0.4025
08-08-2016,26.879999,27.092501,26.790001,27.092501,112148800,4784.740234,0.2225
09-08-2016,27.057501,27.235001,27.002501,27.202499,105260800,4795.75,0.109998
10-08-2016,27.1775,27.225,26.940001,27,96034000,4783.390137,-0.202499
11-08-2016,27.129999,27.2325,26.9625,26.9825,109938000,4803.310059,-0.0175
12-08-2016,26.945,27.110001,26.945,27.045,74641600,4807.080078,0.0625
15-08-2016,27.035,27.385,27.02,27.370001,103472800,4827.120117,0.325001
16-08-2016,27.407499,27.557501,27.3025,27.344999,135177600,4797.189941,-0.025002
17-08-2016,27.275,27.342501,27.084999,27.305,101424000,4805.450195,-0.039999
18-08-2016,27.307501,27.4,27.254999,27.27,87938800,4808.680176,-0.035
19-08-2016,27.192499,27.422501,27.09,27.34,101472400,4806.140137,0.07
22-08-2016,27.215,27.275,26.9625,27.127501,103280800,4808.560059,-0.212499
23-08-2016,27.147499,27.33,27.1325,27.2125,85030800,4818.47998,0.084999
24-08-2016,27.1425,27.1875,26.92,27.0075,94700400,4783.490234,-0.205
25-08-2016,26.8475,26.969999,26.67,26.8925,100344800,4775.430176,-0.115
26-08-2016,26.852501,26.987499,26.577499,26.735001,111065200,4783.689941,-0.157499
29-08-2016,26.655001,26.860001,26.5725,26.705,99881200,4791.089844,-0.030001
30-08-2016,26.450001,26.625,26.375,26.5,99455600,4775.990234,-0.205
31-08-2016,26.415001,26.6425,26.41,26.525,118649600,4771.049805,0.025
01-09-2016,26.535,26.700001,26.405001,26.682501,106806000,4783.939941,0.157501
02-09-2016,26.924999,27,26.705,26.932501,107210000,4798.740234,0.25
06-09-2016,26.975,27.075001,26.877501,26.924999,107521600,4829.509766,-0.007502
07-09-2016,26.9575,27.190001,26.7675,27.09,169457200,4831.859863,0.165001
08-09-2016,26.8125,26.817499,26.309999,26.379999,212008000,4804,-0.710001
09-09-2016,26.16,26.43,25.782499,25.782499,186228000,4681.540039,-0.5975
12-09-2016,25.6625,26.43,25.6325,26.360001,181171200,4764.649902,0.577502
13-09-2016,26.877501,27.1975,26.809999,26.987499,248704800,4722.850098,0.627498
14-09-2016,27.182501,28.2575,27.15,27.942499,443554800,4746.060059,0.955
15-09-2016,28.465,28.932501,28.372499,28.8925,359934400,4819.899902,0.950001
16-09-2016,28.780001,29.032499,28.51,28.73,319547600,4818.049805,-0.1625
19-09-2016,28.797501,29.045,28.3125,28.395,188092000,4796.069824,-0.335
20-09-2016,28.262501,28.530001,28.127501,28.3925,138057200,4805.220215,-0.0025
21-09-2016,28.4625,28.497499,28.110001,28.387501,144012800,4853.75,-0.004999
22-09-2016,28.5875,28.735001,28.5,28.655001,124296000,4891.359863,0.2675
23-09-2016,28.605,28.6975,27.887501,28.1775,209924800,4858.910156,-0.477501
26-09-2016,27.91,28.3475,27.887501,28.219999,119477600,4817.169922,0.042499
27-09-2016,28.25,28.295,28.084999,28.272499,98429600,4866.709961,0.0525
28-09-2016,28.422501,28.66,28.3575,28.487499,118564400,4875.27002,0.215
29-09-2016,28.290001,28.450001,27.950001,28.045,143548000,4838.299805,-0.442499
30-09-2016,28.115,28.342501,27.950001,28.262501,145516400,4875.700195,0.217501
03-10-2016,28.1775,28.262501,28.07,28.129999,86807200,4866.629883,-0.132502
04-10-2016,28.264999,28.577499,28.157499,28.25,118947200,4859.470215,0.120001
05-10-2016,28.35,28.415001,28.172501,28.262501,85812400,4877.75,0.012501
06-10-2016,28.424999,28.584999,28.282499,28.4725,115117200,4873.919922,0.209999
07-10-2016,28.577499,28.639999,28.377501,28.514999,97433600,4864.52002,0.042499
10-10-2016,28.754999,29.1875,28.68,29.012501,144944000,4893.77002,0.497502
11-10-2016,29.424999,29.672501,29.049999,29.075001,256164000,4821.910156,0.0625
12-10-2016,29.3375,29.495001,29.1875,29.334999,150347200,4819.640137,0.259998
13-10-2016,29.1975,29.360001,28.93,29.245001,140769600,4803.100098,-0.089998
14-10-2016,29.469999,29.5425,29.282499,29.407499,142608800,4808.47998,0.162498
17-10-2016,29.3325,29.459999,29.195,29.387501,94499600,4796.169922,-0.019998
18-10-2016,29.545,29.5525,29.362499,29.3675,98214000,4839.720215,-0.020001
19-10-2016,29.3125,29.440001,28.450001,29.280001,80138400,4836.609863,-0.087499
20-10-2016,29.215,29.344999,29.0825,29.264999,96503200,4832.709961,-0.015002
21-10-2016,29.202499,29.227501,29.07,29.15,92770800,4851.859863,-0.114999
24-10-2016,29.275,29.434999,29.25,29.4125,94154800,4909.970215,0.2625
25-10-2016,29.487499,29.59,29.327499,29.5625,192516000,4891.450195,0.15
26-10-2016,28.577499,28.924999,28.327499,28.897499,264536800,4860.589844,-0.665001
27-10-2016,28.8475,28.965,28.525,28.620001,138248000,4836.450195,-0.277498
28-10-2016,28.467501,28.8025,28.362499,28.43,151446800,4805.589844,-0.190001
31-10-2016,28.4125,28.557501,28.299999,28.385,105677600,4801.27002,-0.045
01-11-2016,28.365,28.442499,27.6325,27.872499,175303200,4766.939941,-0.512501
02-11-2016,27.85,28.0875,27.807501,27.897499,113326800,4726.910156,0.025
03-11-2016,27.745001,27.865,27.387501,27.4575,107730400,4679.100098,-0.439999
04-11-2016,27.1325,27.5625,27.0275,27.209999,123348000,4660.459961,-0.247501
07-11-2016,27.52,27.627501,27.365,27.602501,130240000,4773.72998,0.392502
08-11-2016,27.577499,27.93,27.424999,27.764999,97016800,4804.919922,0.162498
09-11-2016,27.469999,27.83,27.012501,27.719999,236705600,4825.180176,-0.045
10-11-2016,27.772499,27.772499,26.4575,26.9475,228538000,4747.029785,-0.772499
11-11-2016,26.780001,27.217501,26.637501,27.1075,136575600,4751.950195,0.16
14-11-2016,26.9275,26.952499,26.02,26.4275,204702000,4702.040039,-0.68
15-11-2016,26.6425,26.92,26.540001,26.7775,129058000,4764.470215,0.35
16-11-2016,26.674999,27.557501,26.65,27.497499,235362000,4792.27002,0.719999
17-11-2016,27.452499,27.5875,27.2075,27.487499,110528000,4826.589844,-0.01
18-11-2016,27.43,27.635,27.415001,27.514999,113715600,4808.040039,0.0275
21-11-2016,27.530001,27.997499,27.502501,27.932501,117058400,4859,0.417502
22-11-2016,27.987499,28.105,27.85,27.950001,103862000,4873.839844,0.0175
23-11-2016,27.84,27.877501,27.5825,27.807501,109705600,4853.859863,-0.1425
25-11-2016,27.782499,27.967501,27.737499,27.9475,45903600,4870.02002,0.139999
28-11-2016,27.8575,28.1175,27.8475,27.8925,108776000,4857.02002,-0.055
29-11-2016,27.695,28.0075,27.5175,27.865,114115200,4873.209961,-0.0275
30-11-2016,27.9,28.049999,27.567499,27.629999,144649200,4810.810059,-0.235001
01-12-2016,27.592501,27.735001,27.2575,27.372499,148347600,4734.100098,-0.2575
02-12-2016,27.2925,27.522499,27.2125,27.475,106112000,4739.370117,0.102501
05-12-2016,27.5,27.5075,27.0625,27.2775,137298000,4778.140137,-0.1975
06-12-2016,27.375,27.59,27.297501,27.487499,104782000,4788.669922,0.209999
07-12-2016,27.315001,27.797501,27.290001,27.7575,119994800,4851.939941,0.270001
08-12-2016,27.715,28.1075,27.65,28.030001,108273200,4859.189941,0.272501
09-12-2016,28.077499,28.674999,28.077499,28.487499,137610400,4895.899902,0.457498
12-12-2016,28.3225,28.75,28.122499,28.325001,105497600,4874.299805,-0.162498
13-12-2016,28.459999,28.98,28.4375,28.797501,174935200,4935.839844,0.4725
14-12-2016,28.76,29.049999,28.745001,28.797501,136127200,4921.220215,0
15-12-2016,28.844999,29.182501,28.807501,28.955,186098000,4933.410156,0.157499
16-12-2016,29.1175,29.125,28.9125,28.9925,177404400,4914.859863,0.0375
19-12-2016,28.950001,29.344999,28.9375,29.16,111117600,4934.850098,0.1675
20-12-2016,29.184999,29.375,29.17,29.237499,85700000,4953.799805,0.077499
21-12-2016,29.200001,29.35,29.195,29.264999,95132800,4948.910156,0.0275
22-12-2016,29.0875,29.127501,28.91,29.0725,104343600,4934.390137,-0.192499
23-12-2016,28.897499,29.129999,28.897499,29.129999,56998000,4940.02002,0.057499
27-12-2016,29.129999,29.450001,29.122499,29.315001,73187600,4965.810059,0.185002
28-12-2016,29.379999,29.504999,29.049999,29.190001,83623600,4926.290039,-0.125
29-12-2016,29.112499,29.2775,29.1,29.182501,60158000,4918.279785,-0.0075
30-12-2016,29.1625,29.299999,28.8575,28.955,122345200,4863.620117,-0.227501
03-01-2017,28.950001,29.0825,28.690001,29.0375,115127600,4911.330078,0.0825
04-01-2017,28.9625,29.127501,28.9375,29.004999,84472400,4937.209961,-0.032501
05-01-2017,28.98,29.215,28.952499,29.1525,88774400,4964.950195,0.147501
06-01-2017,29.195,29.540001,29.1175,29.477501,127007600,5007.080078,0.325001
09-01-2017,29.487499,29.8575,29.485001,29.747499,134247600,5024.899902,0.269998
10-01-2017,29.692499,29.844999,29.575001,29.7775,97848400,5035.169922,0.030001
11-01-2017,29.684999,29.9825,29.65,29.9375,110354400,5050.209961,0.16
12-01-2017,29.725,29.825001,29.5525,29.8125,108344800,5041.430176,-0.125
13-01-2017,29.7775,29.905001,29.702499,29.76,104447600,5059.509766,-0.0525
17-01-2017,29.584999,30.059999,29.555,30,137759200,5044.649902,0.24
18-01-2017,30,30.125,29.9275,29.997499,94852000,5055.850098,-0.002501
19-01-2017,29.85,30.022499,29.842501,29.945,102389200,5051.169922,-0.052499
20-01-2017,30.112499,30.112499,29.932501,30,130391600,5063.200195,0.055
23-01-2017,30,30.202499,29.942499,30.02,88200800,5065.700195,0.02
24-01-2017,29.887501,30.025,29.875,29.9925,92844000,5101.060059,-0.0275
25-01-2017,30.105,30.525,30.07,30.469999,129510400,5151.470215,0.477499
26-01-2017,30.4175,30.610001,30.4,30.485001,105350400,5156.919922,0.015002
27-01-2017,30.535,30.5875,30.4,30.487499,82251600,5168.060059,0.002498
30-01-2017,30.2325,30.407499,30.165001,30.407499,121510000,5129.330078,-0.08
31-01-2017,30.2875,30.3475,30.155001,30.3375,196804000,5116.77002,-0.069999
01-02-2017,31.7575,32.622501,31.752501,32.1875,447940000,5152.689941,1.85
02-02-2017,31.995001,32.3475,31.945,32.1325,134841600,5147.700195,-0.055
03-02-2017,32.077499,32.297501,32.040001,32.27,98029200,5161.600098,0.1375
06-02-2017,32.282501,32.625,32.224998,32.572498,107383600,5167.959961,0.302498
07-02-2017,32.634998,33.022499,32.612499,32.8825,152735200,5185.879883,0.310002
08-02-2017,32.837502,33.055,32.805,33.009998,92016400,5196.580078,0.127498
09-02-2017,32.912498,33.112499,32.779999,33.105,113399600,5212.160156,0.095002
10-02-2017,33.115002,33.235001,33.012501,33.029999,80262000,5226.689941,-0.075001
13-02-2017,33.27,33.455002,33.1875,33.322498,92141600,5256.819824,0.292499
14-02-2017,33.3675,33.772499,33.3125,33.755001,132904800,5271.069824,0.432503
15-02-2017,33.880001,34.067501,33.654999,33.877499,142492400,5302.390137,0.122498
16-02-2017,33.9175,33.974998,33.709999,33.837502,90338400,5300.640137,-0.039997
17-02-2017,33.775002,33.9575,33.775002,33.93,88792800,5324.720215,0.092498
21-02-2017,34.057499,34.1875,33.994999,34.174999,98028800,5350.72998,0.244999
22-02-2017,34.107498,34.279999,34.0275,34.2775,83347600,5352.129883,0.102501
23-02-2017,34.345001,34.369999,34.075001,34.1325,83152800,5332.370117,-0.145
24-02-2017,33.977501,34.165001,33.82,34.165001,87106400,5343.310059,0.032501
27-02-2017,34.285,34.360001,34.07,34.232498,81029600,5347.549805,0.067497
28-02-2017,34.27,34.360001,34.174999,34.247501,93931600,5330.310059,0.015003
01-03-2017,34.4725,35.037498,34.400002,34.947498,145658400,5390.990234,0.699997
02-03-2017,35,35.07,34.689999,34.740002,104844000,5363.259766,-0.207496
03-03-2017,34.695,34.9575,34.647499,34.945,84432400,5373.47998,0.204998
06-03-2017,34.842499,34.942501,34.650002,34.834999,87000000,5360.310059,-0.110001
07-03-2017,34.764999,34.994999,34.697498,34.880001,69785200,5351.279785,0.045002
08-03-2017,34.737499,34.950001,34.705002,34.75,74828800,5359.810059,-0.130001
09-03-2017,34.685001,34.697498,34.262501,34.669998,88623600,5363.97998,-0.080002
10-03-2017,34.8125,34.84,34.66,34.785,78451200,5385.899902,0.115002
13-03-2017,34.712502,34.857498,34.705002,34.799999,69686800,5394.569824,0.014999
14-03-2017,34.825001,34.912498,34.709999,34.747501,61236400,5382.169922,-0.052498
15-03-2017,34.852501,35.1875,34.7575,35.115002,102767200,5416.25,0.367501
16-03-2017,35.18,35.255001,35.064999,35.172501,76928000,5412.080078,0.057499
17-03-2017,35.25,35.25,34.9725,34.997501,175540000,5408.759766,-0.175
20-03-2017,35.099998,35.375,35.057499,35.365002,86168000,5413.310059,0.367501
21-03-2017,35.5275,35.700001,34.932499,34.959999,158119600,5332.529785,-0.405003
22-03-2017,34.962502,35.400002,34.939999,35.355,103440800,5367.549805,0.395001
23-03-2017,35.314999,35.395,35.1525,35.23,81385200,5355.140137,-0.125
24-03-2017,35.375,35.435001,35.087502,35.16,89582400,5364,-0.07
27-03-2017,34.8475,35.305,34.654999,35.220001,94300400,5374.27002,0.060001
28-03-2017,35.227501,36.009998,35.154999,35.950001,133499200,5407.209961,0.73
29-03-2017,35.919998,36.122501,35.797501,36.029999,116760000,5430.27002,0.079998
30-03-2017,36.047501,36.125,35.875,35.982498,84829200,5439.740234,-0.047501
31-03-2017,35.93,36.067501,35.752499,35.915001,78646800,5436.22998,-0.067497
03-04-2017,35.927502,36.029999,35.762501,35.924999,79942800,5432.200195,0.009998
04-04-2017,35.8125,36.2225,35.7925,36.192501,79565600,5440.410156,0.267502
05-04-2017,36.055,36.365002,35.952499,36.005001,110871600,5418.52002,-0.1875
06-04-2017,36.072498,36.130001,35.862499,35.915001,84596000,5420.879883,-0.09
07-04-2017,35.932499,36.044998,35.817501,35.834999,66688800,5418.370117,-0.080002
10-04-2017,35.900002,35.970001,35.724998,35.7925,75733600,5421.680176,-0.042499
11-04-2017,35.735001,35.837502,35.014999,35.407501,121517600,5398.399902,-0.384999
12-04-2017,35.400002,35.537498,35.252499,35.450001,81400000,5377.029785,0.0425
13-04-2017,35.477501,35.595001,35.262501,35.262501,71291600,5353.589844,-0.1875
17-04-2017,35.369999,35.470001,35.217499,35.4575,66328400,5399.200195,0.194999
18-04-2017,35.352501,35.509998,35.2775,35.299999,58790000,5391.660156,-0.157501
19-04-2017,35.470001,35.5,35.112499,35.169998,69313600,5399.640137,-0.130001
20-04-2017,35.305,35.73,35.290001,35.610001,93278400,5443.529785,0.440003
21-04-2017,35.610001,35.669998,35.462502,35.567501,69283600,5442.049805,-0.0425
24-04-2017,35.875,35.987499,35.794998,35.91,68537200,5508.029785,0.342499
25-04-2017,35.977501,36.224998,35.967499,36.1325,75486000,5548.189941,0.2225
26-04-2017,36.1175,36.150002,35.845001,35.919998,80164800,5541.089844,-0.212502
27-04-2017,35.98,36.040001,35.827499,35.947498,56985200,5571.279785,0.0275
28-04-2017,36.022499,36.075001,35.817501,35.912498,83441600,5583.529785,-0.035
01-05-2017,36.275002,36.799999,36.240002,36.645,134411600,5629.629883,0.732502
02-05-2017,36.884998,37.022499,36.709999,36.877499,181408800,5644.069824,0.232499
03-05-2017,36.397499,36.872501,36.067501,36.764999,182788000,5625.160156,-0.1125
04-05-2017,36.630001,36.785,36.452499,36.6325,93487600,5626.319824,-0.132499
05-05-2017,36.689999,37.244999,36.689999,37.240002,109310800,5646.089844,0.607502
08-05-2017,37.2575,38.424999,37.2575,38.252499,195009600,5659.069824,1.012497
09-05-2017,38.467499,38.720001,38.362499,38.497501,156521600,5678.310059,0.245002
10-05-2017,38.407501,38.485001,38.0275,38.314999,103222800,5681.680176,-0.182502
11-05-2017,38.112499,38.517502,38.077499,38.487499,109020400,5674.220215,0.1725
12-05-2017,38.674999,39.105,38.6675,39.025002,130108000,5686.810059,0.537503
15-05-2017,39.002499,39.162498,38.762501,38.924999,104038800,5704.47998,-0.100003
16-05-2017,38.985001,39.014999,38.68,38.8675,80194000,5724.439941,-0.057499
17-05-2017,38.400002,38.642502,37.427502,37.5625,203070800,5580.549805,-1.305
18-05-2017,37.817501,38.334999,37.782501,38.134998,134272800,5626.310059,0.572498
19-05-2017,38.345001,38.494999,38.157501,38.264999,107843200,5651.560059,0.130001
22-05-2017,38.5,38.645,38.227501,38.497501,91865600,5699.399902,0.232502
23-05-2017,38.724998,38.724998,38.327499,38.450001,79675600,5703.350098,-0.0475
24-05-2017,38.459999,38.5425,38.1675,38.334999,76712000,5730.299805,-0.115002
25-05-2017,38.432499,38.587502,38.2575,38.467499,76942400,5778.370117,0.1325
26-05-2017,38.5,38.560001,38.327499,38.4025,87710400,5788.359863,-0.064999
30-05-2017,38.355,38.607498,38.3325,38.4175,80507600,5794.629883,0.015
31-05-2017,38.4925,38.5425,38.095001,38.189999,97804800,5788.799805,-0.227501
01-06-2017,38.2925,38.3325,38.055,38.294998,65616400,5816.509766,0.104999
02-06-2017,38.395,38.862499,38.2225,38.862499,111082800,5881.459961,0.567501
05-06-2017,38.584999,38.612499,38.365002,38.482498,101326800,5878.120117,-0.380001
06-06-2017,38.474998,38.952499,38.445,38.612499,106499600,5856.77002,0.130001
07-06-2017,38.755001,38.994999,38.619999,38.842499,84278400,5877.589844,0.23
08-06-2017,38.8125,38.884998,38.599998,38.747501,85003200,5885.299805,-0.094998
09-06-2017,38.797501,38.797501,36.505001,37.244999,259530800,5741.939941,-1.502502
12-06-2017,36.435001,36.522499,35.627499,36.355,289229200,5708.180176,-0.889999
13-06-2017,36.790001,36.862499,36.287498,36.647499,136661600,5751.819824,0.292499
14-06-2017,36.875,36.875,35.959999,36.290001,126124800,5727.069824,-0.357498
15-06-2017,35.830002,36.119999,35.552502,36.072498,128661600,5700.890137,-0.217503
16-06-2017,35.945,36.125,35.549999,35.567501,201444400,5681.47998,-0.504997
19-06-2017,35.915001,36.685001,35.915001,36.584999,130165600,5772.220215,1.017498
20-06-2017,36.717499,36.717499,36.235001,36.252499,99600400,5726.310059,-0.3325
21-06-2017,36.380001,36.517502,36.1525,36.467499,85063200,5782.390137,0.215
22-06-2017,36.442501,36.674999,36.279999,36.407501,76425200,5779.870117,-0.059998
23-06-2017,36.282501,36.790001,36.2775,36.57,141757600,5803.109863,0.162499
26-06-2017,36.7925,37.07,36.345001,36.455002,102769600,5777.589844,-0.114998
27-06-2017,36.252499,36.540001,35.904999,35.932499,99047600,5671.600098,-0.522503
28-06-2017,36.122501,36.5275,35.790001,36.4575,88329600,5753.029785,0.525001
29-06-2017,36.177502,36.282501,35.57,35.919998,125997600,5653.02002,-0.537502
30-06-2017,36.112499,36.240002,35.945,36.005001,92096400,5646.919922,0.085003
03-07-2017,36.220001,36.325001,35.775002,35.875,57111200,5596.959961,-0.130001
05-07-2017,35.922501,36.197498,35.68,36.022499,86278400,5648.819824,0.147499
06-07-2017,35.755001,35.875,35.602501,35.682499,96515200,5597.899902,-0.34
07-07-2017,35.724998,36.1875,35.724998,36.044998,76806800,5656.470215,0.362499
10-07-2017,36.0275,36.487499,35.842499,36.264999,84362400,5694.149902,0.220001
11-07-2017,36.182499,36.462502,36.095001,36.3825,79127200,5709.799805,0.117501
12-07-2017,36.467499,36.544998,36.205002,36.435001,99538000,5778.950195,0.052501
13-07-2017,36.375,37.122501,36.360001,36.942501,100797600,5793.359863,0.5075
14-07-2017,36.9925,37.3325,36.8325,37.259998,80528400,5838.080078,0.317497
17-07-2017,37.205002,37.724998,37.142502,37.389999,95174000,5839.740234,0.130001
18-07-2017,37.299999,37.532501,37.1675,37.52,71475200,5880.100098,0.130001
19-07-2017,37.619999,37.855,37.487499,37.755001,83692000,5916.160156,0.235001
20-07-2017,37.875,37.935001,37.547501,37.584999,68974800,5921.220215,-0.170002
21-07-2017,37.497501,37.610001,37.220001,37.567501,105010400,5921.529785,-0.017498
24-07-2017,37.645,38.110001,37.474998,38.022499,85972800,5941.370117,0.454998
25-07-2017,37.950001,38.459999,37.950001,38.185001,75415600,5930.649902,0.162502
26-07-2017,38.337502,38.482498,38.264999,38.365002,63124000,5950.72998,0.180001
27-07-2017,38.4375,38.497501,36.825001,37.639999,129905200,5917.029785,-0.725003
28-07-2017,37.4725,37.557499,37.297501,37.375,68854800,5908.919922,-0.264999
31-07-2017,37.474998,37.5825,37.032501,37.182499,79383600,5880.330078,-0.192501
01-08-2017,37.275002,37.555,37.102501,37.512501,141474400,5895.169922,0.330002
02-08-2017,39.82,39.9375,39.040001,39.285,279747200,5914.22998,1.772499
03-08-2017,39.262501,39.302502,38.755001,38.892502,108389200,5891.200195,-0.392498
04-08-2017,39.017502,39.349998,38.922501,39.0975,82239600,5899.910156,0.204998
07-08-2017,39.264999,39.73,39.1675,39.702499,87481200,5934.72998,0.604999
08-08-2017,39.650002,40.4575,39.567501,40.02,144823600,5926.350098,0.317501
09-08-2017,39.814999,40.317501,39.7775,40.264999,104526000,5919.390137,0.244999
10-08-2017,39.974998,40,38.657501,38.830002,163217200,5788.189941,-1.434997
11-08-2017,39.150002,39.642502,39.017502,39.369999,105028400,5831.529785,0.539997
14-08-2017,39.830002,40.052502,39.6875,39.962502,88490800,5908.169922,0.592503
15-08-2017,40.165001,40.549999,40.035,40.400002,117862000,5907.72998,0.4375
16-08-2017,40.485001,40.627499,40.037498,40.237499,110686400,5917.419922,-0.162503
17-08-2017,40.130001,40.177502,39.459999,39.465,111762400,5796.319824,-0.772499
18-08-2017,39.465,39.875,39.18,39.375,109712400,5790.910156,-0.09
21-08-2017,39.375,39.4725,38.7775,39.302502,105474000,5786.540039,-0.072498
22-08-2017,39.557499,40,39.505001,39.945,86418400,5873.330078,0.642498
23-08-2017,39.767502,40.1175,39.720001,39.994999,77596400,5851.779785,0.049999
24-08-2017,40.107498,40.185001,39.637501,39.817501,79275600,5834.439941,-0.177498
25-08-2017,39.912498,40.139999,39.817501,39.965,101920400,5822.529785,0.147499
28-08-2017,40.035,40.5,39.982498,40.3675,103864000,5838.080078,0.4025
29-08-2017,40.025002,40.779999,40,40.727501,118067600,5862.140137,0.360001
30-08-2017,40.950001,40.9725,40.6525,40.837502,109078400,5932.899902,0.110001
31-08-2017,40.91,41.130001,40.869999,41,107140400,5988.600098,0.162498
01-09-2017,41.200001,41.235001,40.907501,41.012501,66364400,5987.899902,0.012501
05-09-2017,40.9375,41.0625,40.139999,40.52,117874000,5932.72998,-0.492501
06-09-2017,40.677502,40.747501,40.130001,40.477501,86606800,5951.129883,-0.042499
07-09-2017,40.522499,40.560001,40.09,40.314999,87714000,5964.310059,-0.162502
08-09-2017,40.215,40.287498,39.6325,39.657501,114446000,5913.370117,-0.657498
11-09-2017,40.125,40.512501,39.9725,40.375,126323200,5980.529785,0.717499
12-09-2017,40.6525,40.990002,39.692501,40.215,286856000,5995.640137,-0.16
13-09-2017,39.967499,39.990002,39.477501,39.912498,179629600,6004.379883,-0.302502
14-09-2017,39.747501,39.849998,39.522499,39.57,95042800,5968.819824,-0.342498
15-09-2017,39.6175,40.2425,39.5,39.970001,196458400,5988,0.400001
18-09-2017,40.0275,40.125,39.5,39.6675,113077600,5981.120117,-0.302501
19-09-2017,39.877499,39.942501,39.610001,39.682499,83242400,5991.080078,0.014999
20-09-2017,39.474998,39.564999,38.4575,39.017502,211805600,5973.609863,-0.664997
21-09-2017,38.950001,38.950001,38.1875,38.3475,150046800,5934.910156,-0.670002
22-09-2017,37.884998,38.067501,37.639999,37.9725,186581600,5932.319824,-0.375
25-09-2017,37.497501,37.9575,37.290001,37.637501,177549200,5867.350098,-0.334999
26-09-2017,37.945,38.48,37.922501,38.285,146640000,5881.339844,0.647499
27-09-2017,38.450001,38.68,38.384998,38.557499,102016800,5937.790039,0.272499
28-09-2017,38.4725,38.57,38.174999,38.32,88022000,5933.069824,-0.237499
29-09-2017,38.302502,38.532501,38,38.529999,105199200,5979.299805,0.209999
02-10-2017,38.564999,38.612499,38.18,38.452499,74795200,5981.919922,-0.0775
03-10-2017,38.502499,38.772499,38.477501,38.619999,64921200,5995.060059,0.1675
04-10-2017,38.407501,38.465,38.115002,38.369999,80655200,5998.839844,-0.25
05-10-2017,38.544998,38.860001,38.512501,38.8475,85135200,6057.140137,0.477501
06-10-2017,38.7425,38.872501,38.639999,38.825001,69630400,6064.569824,-0.022499
09-10-2017,38.952499,39.182499,38.872501,38.959999,65051600,6058.529785,0.134998
10-10-2017,39.014999,39.5,38.775002,38.974998,62468000,6063.52002,0.014999
11-10-2017,38.9925,39.244999,38.9375,39.137501,67622400,6081.25,0.162503
12-10-2017,39.087502,39.342499,38.932499,39,64500400,6069.990234,-0.137501
13-10-2017,39.182499,39.32,39.102501,39.247501,65576800,6092.450195,0.247501
16-10-2017,39.474998,40,39.412498,39.970001,96486000,6114.529785,0.7225
17-10-2017,39.945,40.217499,39.807499,40.1175,75989200,6122.609863,0.147499
18-10-2017,40.105,40.177502,39.900002,39.939999,65496800,6114.350098,-0.177501
19-10-2017,39.1875,39.27,38.755001,38.994999,170336800,6092.620117,-0.945
20-10-2017,39.1525,39.4375,38.990002,39.0625,95896400,6108.819824,0.067501
23-10-2017,39.2225,39.422501,38.875,39.0425,87937200,6067.830078,-0.02
